id,vp_x,vp_y,vp_z,euler_1,euler_2,euler_3,increment,n0_x,n0_y,n0_z,n1_x,n1_y,n1_z,n2_x,n2_y,n2_z,n3_x,n3_y,n3_z,n4_x,n4_y,n4_z,n5_x,n5_y,n5_z,n6_x,n6_y,n6_z,n7_x,n7_y,n7_z,n8_x,n8_y,n8_z,n9_x,n9_y,n9_z,n10_x,n10_y,n10_z,n11_x,n11_y,n11_z,n12_x,n12_y,n12_z,n13_x,n13_y,n13_z,n14_x,n14_y,n14_z,n15_x,n15_y,n15_z,n16_x,n16_y,n16_z,n17_x,n17_y,n17_z,n18_x,n18_y,n18_z,n19_x,n19_y,n19_z,n20_x,n20_y,n20_z,n21_x,n21_y,n21_z,n22_x,n22_y,n22_z,n23_x,n23_y,n23_z,n24_x,n24_y,n24_z
000255,0.509997,0.707645,0.503256,225.645,42.6381,36.9715,0.0005,0.521276,0.776029,0.355037,-0.624944,0.690861,0.363532,0,0,0,0,0,0,0.997155,0.0751687,-0.00570047,-0.0901397,0.943385,-0.319217,0,0,0,0.645999,0.727152,-0.232241,-0.761816,0.609458,-0.219538,0.698334,0.283989,0.657024,-0.711819,0.182026,0.678366,-0.0632333,0.896184,0.439154,0,0,0,0.271907,0.602643,0.750258,0,0,0,0,0,0,0,0,0,0.87323,0.451602,0.183097,-0.928551,0.316791,0.193485,-0.920677,0.11616,-0.372641,0.884349,0.255856,-0.390468,0.21835,0.97585,-0.00637569,-0.379508,0.925185,-0.00247499,0,0,0,0,0,0
000256,0.501464,0.707723,0.504201,225.645,42.6381,36.9715,0.0005,0.522956,0.778494,0.347079,-0.622731,0.688401,0.371901,0,0,0,0,0,0,0.996887,0.07565,-0.0221954,-0.0901934,0.944019,-0.317322,0,0,0,0.64441,0.725392,-0.241953,-0.763744,0.61165,-0.206348,0.704574,0.285982,0.649453,-0.705959,0.18156,0.684586,-0.0627345,0.896218,0.439156,0,0,0,0,0,0,-0.325895,0.559978,0.76172,0,0,0,0,0,0,0.875574,0.452807,0.168335,-0.925601,0.315786,0.208666,-0.926296,0.116866,-0.358214,0.879257,0.254913,-0.4024,0.218831,0.975713,-0.00987486,-0.379043,0.925368,0.00452457,0,0,0,0,0,0
000257,0.509731,0.705399,0.500802,225.645,42.6381,36.9715,0.0005,0.521476,0.776321,0.354102,-0.625066,0.690996,0.363066,0,0,0,0,0,0,0.997152,0.0751685,-0.00620024,-0.0900314,0.942105,-0.323005,0,0,0,0.645371,0.726457,-0.236128,-0.761386,0.609112,-0.221976,0.69742,0.283618,0.658154,-0.709472,0.182974,0.680566,-0.0632605,0.896622,0.438255,0,0,0,0.27114,0.602168,0.750917,-0.326034,0.561217,0.760748,0,0,0,0,0,0,0.873163,0.452129,0.182115,-0.928459,0.31676,0.193975,-0.920244,0.11661,-0.373568,0.88308,0.256012,-0.393227,0.218343,0.975822,-0.00987481,-0.379504,0.925174,-0.00547488,0,0,0,0,0,0
000258,0.508738,0.707127,0.501127,225.645,42.6381,36.9715,0.0005,0.521276,0.776029,0.355037,-0.624457,0.690319,0.365394,0,0,0,0,0,0,0.997137,0.0751674,-0.00819939,-0.0900993,0.942907,-0.320638,0,0,0,0.645529,0.726632,-0.235157,-0.761902,0.609527,-0.21905,0.698029,0.283865,0.657401,-0.708813,0.182805,0.681298,-0.063206,0.895745,0.440052,0,0,0,0.271438,0.60162,0.751249,-0.327624,0.558973,0.761716,0,0,0,0,0,0,0.873554,0.451768,0.181132,-0.927998,0.316603,0.196426,-0.921046,0.116207,-0.371713,0.882841,0.255423,-0.394146,0.218347,0.975839,-0.00787528,-0.379508,0.925185,-0.00247499,0,0,0,0,0,0
000259,0.509764,0.709694,0.509505,225.645,42.6381,36.9715,0.0005,0.521675,0.776614,0.353167,-0.625429,0.6914,0.361668,0,0,0,0,0,0,0.997155,0.0751687,-0.00570047,-0.0903258,0.945588,-0.312577,0,0,0,0.646693,0.727919,-0.227864,-0.762662,0.610138,-0.214657,0.701483,0.285807,0.652868,-0.714972,0.183348,0.674684,-0.0633013,0.897277,0.436907,0,0,0,0.274222,0.605291,0.747278,-0.329612,0.564404,0.756838,0,0,0,0,0,0,0.873163,0.452129,0.182115,-0.928643,0.316822,0.192994,-0.922633,0.11691,-0.367532,0.886028,0.256339,-0.386323,0.218354,0.975864,-0.00337666,-0.379509,0.925187,0.00102485,0,0,0,0,0,0
000260,0.500546,0.704765,0.501714,167.174,43.8918,317.87,0.0005,0.47994,0.811293,0.333858,-0.657142,0.647234,0.386332,0,0,0,0,0,0,0.989246,0.138791,-0.0461366,-0.157433,0.934548,-0.319117,0,0,0,0.590203,0.764151,-0.260257,-0.805276,0.561061,-0.191679,0.698238,0.330852,0.634824,-0.699611,0.134958,0.701663,-0.110412,0.891198,0.439972,0,0,0,0.250976,0.620839,0.742678,-0.343254,0.537852,0.769995,0,0,0,0,0,0,0.848276,0.50861,0.147458,-0.938951,0.255938,0.229929,-0.93924,0.0572329,-0.338457,0.850407,0.310024,-0.42508,0.155427,0.987678,-0.018295,-0.437468,0.89918,0.00983368,-0.438618,0.704533,-0.557895,0,0,0
000261,0.504108,0.702256,0.501902,167.174,43.8918,317.87,0.0005,0.479424,0.811404,0.334329,-0.659048,0.649121,0.379866,0,0,0,0,0,0,0.989522,0.13883,-0.0396429,-0.157233,0.933279,-0.322905,0,0,0,0.590759,0.764049,-0.259292,-0.804566,0.559343,-0.199524,0.696299,0.330488,0.637139,0,0,0,-0.110614,0.892939,0.436377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.847762,0.508304,0.151413,-0.940349,0.256837,0.223111,-0.937024,0.0570991,-0.344566,0.852197,0.310672,-0.421002,0.155419,0.98763,-0.0207944,-0.437486,0.899217,0.00383402,-0.438429,0.701356,-0.562033,0,0,0
000262,0.504425,0.700719,0.504625,167.174,43.8918,317.87,0.0005,0.480454,0.812148,0.331029,-0.660122,0.650185,0.376163,0,0,0,0,0,0,0.989542,0.138833,-0.0391433,-0.157676,0.932877,-0.323849,0,0,0,0.590364,0.764355,-0.259291,-0.804198,0.559696,-0.200014,0.698024,0.331303,0.634824,-0.704321,0.136375,0.696658,-0.110814,0.894666,0.432774,0,0,0,0.25085,0.62449,0.739653,0,0,0,0,0,0,0,0,0,0.848213,0.507991,0.149931,-0.941254,0.256046,0.220186,-0.937398,0.0566208,-0.343627,0.852987,0.310958,-0.419188,0.15541,0.987575,-0.0232936,-0.437938,0.899005,0.000834116,-0.438298,0.702098,-0.561207,0,0,0
000263,0.508502,0.703146,0.503758,167.174,43.8918,317.87,0.0005,0.479249,0.810141,0.337626,-0.660655,0.650713,0.374309,0,0,0,0,0,0,0.989836,0.138874,-0.0306503,-0.157283,0.933598,-0.321958,0,0,0,0.59147,0.765764,-0.252525,-0.803453,0.559174,-0.204421,0.694568,0.329669,0.639448,-0.705839,0.137687,0.694862,-0.11116,0.893311,0.435475,0,0,0,0.249404,0.622279,0.742002,-0.34657,0.541203,0.766152,0,0,0,0,0,0,0.84702,0.50728,0.158821,-0.942511,0.256388,0.214331,-0.934769,0.0569628,-0.35066,0.855702,0.311409,-0.413279,0.154933,0.987756,-0.0182949,-0.437938,0.899005,0.000834116,-0.438559,0.700612,-0.562857,0,0,0
000264,0.506148,0.700264,0.503833,167.174,43.8918,317.87,0.0005,0.480628,0.811466,0.332445,-0.660655,0.650713,0.374309,0,0,0,0,0,0,0.989654,0.138849,-0.0361458,-0.157132,0.93264,-0.324797,0,0,0,0.590919,0.764253,-0.258326,-0.80362,0.559291,-0.203442,0.697089,0.330308,0.636368,-0.705005,0.136507,0.695941,-0.110814,0.894666,0.432774,0,0,0,0.25057,0.623805,0.740325,0,0,0,0,0,0,0,0,0,0.847889,0.507798,0.152402,-0.941887,0.256218,0.217259,-0.936304,0.0575565,-0.346443,0.853774,0.311242,-0.417371,0.15541,0.987575,-0.0232936,-0.437938,0.899004,-0.00116578,-0.437563,0.7009,-0.563274,0,0,0
000265,0.504248,0.700194,0.509654,167.174,43.8918,317.87,0.0005,0.481132,0.813276,0.327252,-0.661404,0.650751,0.372917,0,0,0,0,0,0,0.989592,0.138335,-0.0396429,-0.157308,0.933757,-0.321485,0,0,0,0.590998,0.764354,-0.257843,-0.804239,0.560334,-0.198054,0.701383,0.33234,0.630565,0,0,0,-0.111037,0.896591,0.428713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.848212,0.508572,0.147953,-0.941308,0.257097,0.218723,-0.938562,0.057192,-0.340338,0.854361,0.311455,-0.416008,0.155408,0.987564,-0.0237934,-0.437489,0.899224,0.000334141,-0.439893,0.703742,-0.55789,0,0,0
000266,0.500151,0.709527,0.509808,167.174,43.8918,317.87,0.0005,0.480371,0.811038,0.333859,-0.657553,0.647641,0.384948,0,0,0,0,0,0,0.989338,0.138299,-0.0456371,-0.1575,0.938193,-0.308201,0,0,0,0.591548,0.765863,-0.252041,-0.806432,0.561869,-0.184313,0.701953,0.332609,0.629788,-0.703979,0.136309,0.697017,-0.110437,0.891416,0.439523,0,0,0,0.25238,0.624267,0.73932,0,0,0,0,0,0,0,0,0,0.848469,0.508144,0.147953,-0.939303,0.255516,0.228956,-0.94125,0.0573543,-0.332805,0.853552,0.31063,-0.41828,0.155445,0.98778,-0.0112969,-0.437431,0.899104,0.0163325,-0.442792,0.709427,-0.548314,0,0,0
000267,0.505644,0.70796,0.500065,167.174,43.8918,317.87,0.0005,0.478286,0.808538,0.342797,-0.657827,0.647912,0.384024,0,0,0,0,0,0,0.989619,0.139349,-0.0351467,-0.157532,0.935176,-0.317221,0,0,0,0.591865,0.765458,-0.252526,-0.804605,0.559981,-0.197564,0.693839,0.328217,0.640985,0,0,0,-0.110183,0.889222,0.444008,0,0,0,0.248639,0.617771,0.746014,-0.342418,0.53747,0.770633,0,0,0,0,0,0,0.84702,0.50728,0.158821,-0.940481,0.256354,0.223111,-0.935815,0.057026,-0.347849,0.853748,0.310702,-0.417826,0.155444,0.987774,-0.0117967,-0.437917,0.898961,0.00983364,-0.439016,0.702312,-0.560377,0,0,0
000268,0.503733,0.700499,0.502157,167.174,43.8918,317.87,0.0005,0.480283,0.811863,0.331973,-0.659452,0.649521,0.378478,0,0,0,0,0,0,0.989483,0.138825,-0.040642,-0.157132,0.93264,-0.324797,0,0,0,0.590042,0.763946,-0.261222,-0.804198,0.559696,-0.200014,0.696948,0.331348,0.635982,0,0,0,-0.110714,0.893804,0.434576,0,0,0,0.250289,0.62312,0.740997,0,0,0,0,0,0,0,0,0,0.848021,0.508458,0.149436,-0.940827,0.25593,0.222137,-0.937196,0.0571095,-0.344097,0.851801,0.310528,-0.421909,0.155408,0.987564,-0.0237934,-0.437488,0.899222,0.00183408,-0.43771,0.70114,-0.562861,0,0,0
000269,0.504331,0.70397,0.509412,167.174,43.8918,317.87,0.0005,0.480283,0.811863,0.331973,-0.660122,0.650185,0.376163,0,0,0,0,0,0,0.989561,0.138836,-0.0386438,-0.157556,0.935333,-0.316747,0,0,0,0.591631,0.765159,-0.253977,-0.804722,0.560672,-0.195113,0.700527,0.331935,0.631728,-0.707052,0.136902,0.693784,-0.110789,0.894451,0.433225,0,0,0,0.252477,0.625823,0.737971,-0.347585,0.543731,0.763899,0,0,0,0,0,0,0.847827,0.508343,0.150919,-0.94136,0.256075,0.219699,-0.938562,0.057192,-0.340338,0.854923,0.311127,-0.415099,0.155427,0.987678,-0.018295,-0.437932,0.898992,0.00533394,-0.440061,0.70593,-0.554986,0,0,0
000270,0.502014,0.704145,0.503688,152.812,215.469,194.752,0.0005,0.50857,0.772967,0.379313,-0.635966,0.653868,0.409883,-0.640067,0.334541,-0.691662,0,0,0,0.994569,0.10053,-0.0269481,-0.115721,0.955569,-0.271102,0,0,0,0.624034,0.75179,-0.213058,-0.779303,0.602707,-0.171554,0.704211,0.26898,0.657066,0,0,0,-0.0794697,0.872339,0.482399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.866117,0.465237,0.182746,-0.931245,0.282087,0.230672,-0.931825,0.113084,-0.344839,0.868348,0.29713,-0.397096,0.195413,0.980119,0.0343655,-0.400765,0.914764,0.0509307,-0.403953,0.749687,-0.524206,0,0,0
000271,0.507081,0.707033,0.508442,152.812,215.469,194.752,0.0005,0.507093,0.771655,0.383933,-0.637945,0.655914,0.403488,-0.640911,0.334417,-0.69094,0,0,0,0.994804,0.100554,-0.0159521,-0.115868,0.956905,-0.266286,0,0,0,0.625187,0.753933,-0.20181,-0.778824,0.602335,-0.175001,0.70329,0.268629,0.658196,0,0,0,-0.0800274,0.873015,0.481082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.864952,0.464048,0.191095,-0.933406,0.28274,0.220932,-0.930042,0.113372,-0.349527,0.873141,0.29823,-0.385595,0.195371,0.979919,0.039861,-0.401233,0.914587,0.0504312,-0.405567,0.7506,-0.521646,0,0,0
000272,0.507916,0.705312,0.507403,152.812,215.469,194.752,0.0005,0.50814,0.771424,0.383012,-0.638505,0.656493,0.401658,0,0,0,0,0,0,0.994819,0.100555,-0.0149525,-0.11578,0.956106,-0.269176,0,0,0,0.624991,0.7537,-0.203278,-0.778406,0.60201,-0.177954,0.702366,0.268277,0.659325,0,0,0,-0.0795692,0.873539,0.480207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.864546,0.464399,0.192076,-0.933722,0.282836,0.219469,-0.929231,0.112771,-0.351869,0.87312,0.297694,-0.386057,0.195387,0.979995,0.0378628,-0.401291,0.914722,0.0474349,-0.404834,0.749214,-0.524202,0,0,0
000273,0.503104,0.708777,0.508807,152.812,215.469,194.752,0.0005,0.507518,0.772292,0.382086,-0.636251,0.654162,0.408971,-0.645201,0.332142,-0.688039,0,0,0,0.994645,0.100538,-0.0239492,-0.115984,0.957955,-0.262429,0,0,0,0.624475,0.753864,-0.204256,-0.780145,0.602728,-0.167612,0.705081,0.270382,0.655557,0,0,0,-0.0794297,0.871858,0.483274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.865547,0.464933,0.186185,-0.931685,0.28222,0.228726,-0.932508,0.113167,-0.342961,0.871144,0.298079,-0.390202,0.195363,0.979879,0.04086,-0.401128,0.914344,0.0554239,-0.406341,0.753133,-0.517376,0,0,0
000274,0.505147,0.707232,0.507453,152.812,215.469,194.752,0.0005,0.507306,0.771974,0.38301,-0.637101,0.655041,0.406231,-0.641293,0.33518,-0.690216,0,0,0,0.994732,0.100546,-0.0199506,-0.115883,0.957037,-0.265804,0,0,0,0.62486,0.753545,-0.204257,-0.779473,0.602206,-0.172539,0.70324,0.26968,0.657819,0,0,0,-0.0794497,0.872099,0.482836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.865371,0.464272,0.188641,-0.932553,0.282482,0.22483,-0.930966,0.11298,-0.347184,0.871697,0.298267,-0.388821,0.195371,0.979919,0.039861,-0.401202,0.914516,0.0519292,-0.405371,0.751298,-0.520794,0,0,0
000275,0.508283,0.702395,0.502015,152.812,215.469,194.752,0.0005,0.506986,0.771496,0.384395,-0.638225,0.656204,0.402573,-0.635985,0.329596,-0.697775,0,0,0,0.994819,0.100555,-0.0149525,-0.115571,0.95421,-0.275911,0,0,0,0.62401,0.753313,-0.20768,-0.777927,0.601006,-0.183363,0.699099,0.267566,0.663075,-0.706571,0.129249,0.695739,-0.0795095,0.87282,0.481522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.864462,0.464354,0.192567,-0.933867,0.282357,0.219469,-0.927534,0.112062,-0.356544,0.871328,0.298142,-0.389742,0.194922,0.980216,0.0343653,-0.401371,0.914909,0.0429397,-0.402861,0.745483,-0.530998,0,0,0
000276,0.501334,0.709471,0.503533,152.812,215.469,194.752,0.0005,0.507404,0.771221,0.384396,-0.63403,0.652586,0.414894,-0.642447,0.332962,-0.690216,0,0,0,0.994606,0.100031,-0.0274479,-0.11594,0.957563,-0.263876,0,0,0,0.624395,0.752994,-0.207681,-0.780102,0.603328,-0.16564,0.703775,0.268279,0.65782,-0.703151,0.126598,0.699679,-0.0792085,0.869196,0.488082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.865629,0.464977,0.185694,-0.930466,0.281852,0.234076,-0.932508,0.113167,-0.342961,0.868885,0.296784,-0.396178,0.195355,0.979839,0.0418589,-0.400603,0.914388,0.0584189,-0.405295,0.752224,-0.519515,0,0,0
000277,0.501252,0.700568,0.501794,152.812,215.469,194.752,0.0005,0.5092,0.77391,0.376536,-0.635892,0.65451,0.408971,-0.639839,0.330476,-0.693824,0,0,0,0.994513,0.100524,-0.0289473,-0.11554,0.953935,-0.276872,0,0,0,0.622885,0.751202,-0.218428,-0.779504,0.601598,-0.174508,0.704211,0.26898,0.657066,0,0,0,-0.0795493,0.873299,0.480646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.866597,0.465493,0.179796,-0.931279,0.281575,0.231159,-0.931654,0.113064,-0.345308,0.866837,0.296616,-0.400764,0.195448,0.980289,0.0288686,-0.400851,0.914966,0.0464362,-0.403163,0.747124,-0.528455,0,0,0
000278,0.500428,0.707927,0.500431,152.812,215.469,194.752,0.0005,0.507928,0.771105,0.383936,-0.633956,0.65179,0.416258,-0.641069,0.331117,-0.692382,0,0,0,0.994448,0.10102,-0.029447,-0.115839,0.956639,-0.26725,0,0,0,0.62347,0.752672,-0.211591,-0.780211,0.602779,-0.167119,0.702674,0.268394,0.658949,0,0,0,-0.079168,0.868709,0.488954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.866192,0.46471,0.183729,-0.930161,0.281237,0.23602,-0.932167,0.113126,-0.3439,0.867055,0.297218,-0.399847,0.195375,0.979938,0.0393614,-0.400625,0.914441,0.0574207,-0.404761,0.750144,-0.522926,0,0,0
000279,0.50848,0.708326,0.501162,152.812,215.469,194.752,0.0005,0.505897,0.768964,0.390848,-0.636535,0.654456,0.408058,-0.635989,0.331853,-0.696701,0,0,0,0.99484,0.100557,-0.0134532,-0.115809,0.956373,-0.268213,0,0,0,0.625571,0.753613,-0.20181,-0.778641,0.60156,-0.178446,0.697904,0.266041,0.664945,0,0,0,-0.0797267,0.869395,0.487644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.863602,0.463895,0.197469,-0.933339,0.282198,0.221907,-0.927473,0.112558,-0.356544,0.872086,0.298927,-0.387438,0.195342,0.979776,0.0433571,-0.401213,0.91454,0.0514299,-0.403657,0.748057,-0.526757,0,0,0
000280,0.505051,0.707386,0.508518,53.7042,301.42,175.854,0.0005,0.529045,0.744277,0.407631,-0.619712,0.665415,0.416149,-0.623719,0.372414,-0.687228,0,0,0,0.997714,0.0671342,-0.00770837,-0.0800028,0.967196,-0.241103,0,0,0,0.652724,0.736449,-0.177747,-0.756339,0.633456,-0.163353,0.705969,0.227747,0.670625,-0.712063,0.134411,0.68913,-0.0552984,0.861937,0.503991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.878221,0.429944,0.209466,-0.925186,0.307637,0.222241,-0.923049,0.153834,-0.352584,0.885828,0.278542,-0.371111,0.228205,0.971285,0.0672832,-0.37032,0.92608,0.072377,-0.37396,0.778491,-0.504089,0,0,0
000281,0.505854,0.700331,0.501914,53.7042,301.42,175.854,0.0005,0.529928,0.744646,0.405805,-0.62005,0.666517,0.413875,-0.617543,0.369281,-0.694458,0,0,0,0.997721,0.0671347,-0.00670854,-0.0797715,0.963989,-0.253697,0,0,0,0.650941,0.735963,-0.186102,-0.755306,0.631934,-0.173702,0.702448,0.226614,0.674695,0,0,0,-0.0553687,0.863192,0.501831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.878315,0.42999,0.208977,-0.925185,0.308691,0.220778,-0.920497,0.152903,-0.359592,0.883806,0.276864,-0.377138,0.22834,0.971834,0.0583019,-0.370554,0.926679,0.0628992,-0.370241,0.772924,-0.515276,0,0,0
000282,0.509924,0.702682,0.505529,53.7042,301.42,175.854,0.0005,0.528974,0.743325,0.409457,-0.621447,0.668028,0.409319,-0.618137,0.369639,-0.693739,0,0,0,0.997776,0.0666374,0.00128918,-0.0798531,0.965118,-0.249342,0,0,0,0.65235,0.736781,-0.177746,-0.755292,0.631269,-0.176163,0.701959,0.225931,0.675433,0,0,0,-0.0558957,0.863661,0.500964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.877295,0.428938,0.215328,-0.926989,0.308763,0.21297,-0.918989,0.153159,-0.363321,0.887237,0.278982,-0.367394,0.228275,0.97157,0.0627933,-0.370566,0.926708,0.0624002,-0.371348,0.774105,-0.512701,0,0,0
000283,0.505279,0.707849,0.500091,53.7042,301.42,175.854,0.0005,0.52789,0.741823,0.413558,-0.617495,0.663756,0.422051,-0.617959,0.371283,-0.693019,0,0,0,0.997718,0.0671345,-0.00720846,-0.0799506,0.966471,-0.244013,0,0,0,0.651797,0.736913,-0.179221,-0.756282,0.632755,-0.166311,0.699889,0.226841,0.677273,-0.706715,0.132897,0.694904,-0.0550854,0.858138,0.510455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.877776,0.429172,0.212887,-0.924284,0.307864,0.225651,-0.920946,0.153484,-0.358192,0.883866,0.27793,-0.376211,0.228173,0.971153,0.0692781,-0.37028,0.925978,0.0738729,-0.371657,0.77594,-0.509695,0,0,0
000284,0.504335,0.70744,0.509793,53.7042,301.42,175.854,0.0005,0.530335,0.744356,0.405806,-0.619345,0.665756,0.41615,-0.624638,0.373551,-0.685775,0,0,0,0.997706,0.0671337,-0.00870822,-0.08002,0.967436,-0.240133,0,0,0,0.651976,0.737112,-0.177746,-0.757105,0.632794,-0.162366,0.707245,0.228158,0.66914,-0.712494,0.133984,0.688767,-0.0553265,0.862439,0.503127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.878596,0.430127,0.20751,-0.924816,0.308041,0.223215,-0.923743,0.153949,-0.350712,0.8858,0.27801,-0.371575,0.228205,0.971285,0.0672832,-0.37032,0.92608,0.072377,-0.373937,0.779617,-0.502363,0,0,0
000285,0.50407,0.709474,0.50295,53.7042,301.42,175.854,0.0005,0.528252,0.742325,0.412192,-0.617209,0.663446,0.422958,-0.62114,0.37203,-0.689768,0,0,0,0.997668,0.0676322,-0.00920815,-0.08002,0.967436,-0.240133,0,0,0,0.652291,0.736714,-0.178238,-0.756847,0.63323,-0.161872,0.702769,0.226717,0.674326,0,0,0,-0.0550997,0.858393,0.510025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.878157,0.429357,0.210932,-0.923854,0.307721,0.227599,-0.922526,0.153747,-0.353987,0.884225,0.278042,-0.375285,0.228148,0.971051,0.0707741,-0.370198,0.925767,0.0768642,-0.372736,0.778236,-0.505387,0,0,0
000286,0.500368,0.702501,0.50874,53.7042,301.42,175.854,0.0005,0.531812,0.747254,0.398481,-0.619204,0.665603,0.416604,-0.623679,0.376475,-0.685048,0,0,0,0.99763,0.0666274,-0.0172071,-0.0798977,0.965736,-0.246921,0,0,0,0.651377,0.734951,-0.188559,-0.756909,0.633282,-0.161379,0.710257,0.228602,0.66579,-0.709781,0.133473,0.691661,-0.0554526,0.864691,0.499234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.880549,0.43052,0.198208,-0.923904,0.307211,0.228086,-0.925372,0.153713,-0.346494,0.882604,0.277537,-0.379452,0.22834,0.971834,0.0583019,-0.369959,0.926528,0.0683874,-0.373187,0.778021,-0.505385,0,0,0
000287,0.50571,0.707536,0.501295,53.7042,301.42,175.854,0.0005,0.528011,0.741991,0.413103,-0.618434,0.664034,0.420237,-0.617779,0.372925,-0.692298,0,0,0,0.997725,0.0671349,-0.00620864,-0.0799506,0.966471,-0.244013,0,0,0,0.652545,0.73625,-0.179223,-0.756218,0.632701,-0.166804,0.70084,0.226096,0.676538,-0.707646,0.133581,0.693825,-0.0551283,0.858902,0.509164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.877776,0.429172,0.212887,-0.924498,0.307935,0.224677,-0.920946,0.153484,-0.358192,0.884554,0.277621,-0.374822,0.228181,0.971186,0.0687794,-0.370307,0.926046,0.0728757,-0.371766,0.77617,-0.509264,0,0,0
000288,0.50374,0.704163,0.505018,53.7042,301.42,175.854,0.0005,0.529521,0.744937,0.405804,-0.618921,0.665297,0.417513,-0.620147,0.37435,-0.689406,0,0,0,0.997687,0.0671324,-0.0107079,-0.0798977,0.965736,-0.246921,0,0,0,0.651625,0.735975,-0.183646,-0.756345,0.632808,-0.165818,0.705484,0.227066,0.671367,-0.708916,0.134328,0.692383,-0.0553265,0.862439,0.503127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.879094,0.429813,0.206043,-0.924498,0.307935,0.224677,-0.922793,0.154298,-0.353052,0.883836,0.277397,-0.376675,0.228275,0.97157,0.0627933,-0.370411,0.92631,0.0688859,-0.372433,0.776416,-0.508402,0,0,0
000289,0.505385,0.704185,0.507797,53.7042,301.42,175.854,0.0005,0.530166,0.744975,0.404891,-0.62005,0.666517,0.413875,-0.621511,0.37342,-0.688681,0,0,0,0.997751,0.0666356,-0.00720846,-0.0799154,0.965982,-0.245952,0,0,0,0.65199,0.736381,-0.180697,-0.755833,0.633031,-0.167298,0.706123,0.227271,0.670625,0,0,0,-0.0553967,0.863693,0.500965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.879035,0.429228,0.207511,-0.925343,0.308216,0.220778,-0.922352,0.153718,-0.354455,0.885445,0.277899,-0.372503,0.228275,0.97157,0.0627933,-0.370448,0.926405,0.0673894,-0.3731,0.77666,-0.507539,0,0,0
000290,0.502985,0.701944,0.505412,108.148,328.166,217.498,0.0005,0.513512,0.757054,0.403949,-0.633896,0.64505,0.426717,-0.636816,0.362065,-0.680717,0,0,0,0.99531,0.0945299,-0.0205523,-0.108912,0.964352,-0.24117,0,0,0,0.628394,0.755238,-0.186378,-0.774983,0.612733,-0.154791,0.705801,0.242017,0.665787,0,0,0,-0.0747248,0.857795,0.508531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.869079,0.45276,0.199273,-0.930606,0.28023,0.235463,-0.930152,0.130905,-0.343048,0.871563,0.305293,-0.383632,0.201775,0.977291,0.0647179,-0.394956,0.915439,0.0773422,-0.398498,0.768661,-0.50036,0,0,0
000291,0.508333,0.701631,0.504912,108.148,328.166,217.498,0.0005,0.511946,0.755662,0.408516,-0.635673,0.646869,0.421283,-0.634731,0.357432,-0.685098,0,0,0,0.995422,0.0950429,-0.0100553,-0.108875,0.963991,-0.242625,0,0,0,0.629815,0.755369,-0.180973,-0.773615,0.612284,-0.163183,0.70217,0.240247,0.670252,0,0,0,-0.0752629,0.858259,0.507668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.867452,0.451917,0.208083,-0.932454,0.281307,0.226708,-0.926883,0.130446,-0.351955,0.874434,0.306292,-0.376233,0.201258,0.977264,0.0667131,-0.395546,0.915552,0.0728549,-0.3967,0.767328,-0.503822,0,0,0
000292,0.508934,0.709572,0.505814,108.148,328.166,217.498,0.0005,0.51049,0.752666,0.415805,-0.633896,0.64505,0.426717,-0.63632,0.359484,-0.682545,0,0,0,0.995444,0.095045,-0.00755625,-0.109152,0.966703,-0.231454,0,0,0,0.630953,0.756712,-0.171133,-0.774739,0.612539,-0.156767,0.700739,0.240285,0.671735,0,0,0,-0.0744228,0.853969,0.514974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.866097,0.451778,0.213946,-0.932524,0.280284,0.227682,-0.927231,0.130495,-0.351019,0.876199,0.306905,-0.371598,0.201564,0.97631,0.0786796,-0.395243,0.914835,0.0828241,-0.3994,0.77044,-0.496893,0,0,0
